,Return,SkewT,GJR,E
984,5.73504215526095,5.165972966895741,5.110510926889521,7.101862732912586
985,4.6298384049117125,5.221300132943665,5.203560349692527,7.305548341820774
986,-3.552925058061074,5.160059787149517,5.1690490969048835,7.327465559676288
987,5.099585050599131,5.042576868918142,5.039697932692966,7.157757619134212
988,5.312694371196991,5.043849475980412,5.068799201474538,7.262351259865428
989,3.3502570701906764,5.067037396790468,5.118098307551765,7.387913415742833
990,1.0769342911445712,4.918169776577849,4.98442203631465,7.219338896904418
991,-0.1407374291872321,4.678753643940857,4.7540721938985095,6.753078383185884
992,6.967087316227039,4.444755787516586,4.52728922358248,6.236060855554662
993,6.565030230326219,4.757321243634497,4.867322202070442,6.714583571285491
994,-4.576698843853599,4.9657679388286216,5.097580102951208,7.081853174188798
995,2.688722748347838,4.95625523728463,5.0484023624916725,7.060238928816275
996,0.6483394275232257,4.7751029899857285,4.8774402668987635,6.829744015628916
997,4.3876854240490815,4.537196239054443,4.645910017402659,6.341674324057598
998,0.3528212280786036,4.519434892208487,4.640588090396955,6.421361402832563
999,-10.090233756359856,4.293737583990794,4.419324567586216,5.931046275681004
1000,2.1578241803352327,5.251400395442693,5.178502469639449,6.751726271007317
1001,-7.752975717127475,5.025229357568419,4.972412540374455,6.476188608031903
1002,-1.6673530687237204,5.410565650150779,5.275187169907808,6.919134314556005
1003,2.1902303336727824,5.1684306467808625,5.048949084283329,6.563337818105147
1004,5.452314855474327,4.948905174501269,4.852279992021452,6.309697590343285
1005,-4.051005636447136,4.997579736889705,4.9415512134988875,6.549857117216554
1006,1.621089356412031,4.935503707606699,4.864845459406837,6.514289309548613
1007,5.104646911540134,4.709269449390245,4.656284851501653,6.186761261150035
1008,-1.2010456698382854,4.746865499606602,4.72721152366999,6.387165967449271
1009,0.6065157064008231,4.529457329556234,4.5189500330131525,6.025700336496474
1010,1.4600375278880584,4.305096784457408,4.306187548742078,5.605091251114499
1011,-4.9615450330605775,4.112279533010323,4.124682662660616,5.338205633774981
1012,-0.7402120124278988,4.244472176751664,4.210175078532946,5.5325276319456345
1013,-4.285144674027697,4.044604310091321,4.020427730316168,5.1947918397745285
1014,2.985737112222542,4.104604878144053,4.049641563020738,5.316873739893776
1015,0.8752409770216296,4.006341797768392,3.971375713541134,5.2903207590785035
1016,-1.3775869164089127,3.8163109187381923,3.792828534188517,4.971903980557466
1017,-2.302977919066862,3.6644651773788266,3.6452615565800164,4.758872678615663
1018,-1.8659017680522472,3.5771954475606558,3.552450934217853,4.675746425913393
1019,2.954136100410776,3.467779378151855,3.441990644043837,4.547335157210358
1020,2.2976572057023192,3.4221059426228346,3.412916286720181,4.587257731031037
1021,1.465637821486343,3.330731255737795,3.3335179806780886,4.529092723516004
1022,0.0134568068874019,3.2007465723715494,3.2116966495189074,4.359191791399341
1023,0.2525016769485466,3.0515060343075535,3.0680656098730497,4.038233865503318
1024,-3.4463514147663243,2.9109667685873273,2.9323091051651824,3.745801118079692
1025,2.0915954364450373,3.013091403245243,2.9989389758484912,3.8978568391436474
1026,-2.057298711030131,2.9407939473257225,2.9371915454282425,3.872115093372082
1027,-5.792470188153198,2.8970319062329972,2.884086433275627,3.838505913099404
1028,-1.4655064012102923,3.367314837436333,3.268463638400152,4.29403085903141
1029,2.611442764663652,3.250663695595919,3.1581357294285803,4.151591177717674
1030,-1.706665890466874,3.196487355951,3.12429188707224,4.177958749940322
1031,-5.282659129393608,3.106416553213118,3.03579937714426,4.074686596048301
1032,-10.499077315203142,3.444014739116221,3.3150683270706445,4.436131486324547
1033,-3.453970741745427,4.751134615340963,4.456017431042362,5.505032372779107
1034,15.47242613977975,4.660473755894394,4.37586061338457,5.494213368008614
1035,4.05984420601897,6.626601527446946,6.574844671808723,7.564584139384882
1036,-1.9599959234089412,6.407257246376708,6.384014954246697,7.479752393921098
1037,23.93608698654388,6.114641815324506,6.103113290296597,7.10629866762711
1038,-5.3180040707432426,9.606765241016538,9.800846487429107,10.57416286156612
1039,5.336316119169271,9.271505704067696,9.450786330919973,10.303952443082514
1040,-2.836897054903753,8.940728043684649,9.142480670716747,10.134114023875382
1041,0.8958469804049018,8.526580291755767,8.732218614745847,9.612044833295487
1042,-6.475106538896503,8.083120413209704,8.301602898216116,8.89761815644172
1043,-1.8253597797534105,7.953843868942091,8.127825379448037,8.933668964421424
